Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
massillon-ohio-1927,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",massillon-ohio-1927-medium,0,,deny,manual,299.00,,true,true,,,,active
massillon-ohio-1927,,,,,,,,Size,"Large (20⅜ × 24"")",massillon-ohio-1927-large,0,,deny,manual,465.00,,true,true,,,,active
miamisburg-ohio-1886,"Miamisburg, Ohio (1886)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1886, showcasing the architectural layout and Victorian-era typography of Miamisburg, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Miamisburg, 1886, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",miamisburg-ohio-1886-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/miamisburg-ohio-1886.jpg,1,"Miamisburg, Ohio - 1886 Sanborn Fire Insurance Map",active
miamisburg-ohio-1886,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",miamisburg-ohio-1886-medium,0,,deny,manual,299.00,,true,true,,,,active
miamisburg-ohio-1886,,,,,,,,Size,"Large (20⅜ × 24"")",miamisburg-ohio-1886-large,0,,deny,manual,465.00,,true,true,,,,active
miamisburg-ohio-1892,"Miamisburg, Ohio (1892)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1892, showcasing the architectural layout and Victorian-era typography of Miamisburg, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Miamisburg, 1892, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",miamisburg-ohio-1892-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/miamisburg-ohio-1892.jpg,1,"Miamisburg, Ohio - 1892 Sanborn Fire Insurance Map",active
miamisburg-ohio-1892,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",miamisburg-ohio-1892-medium,0,,deny,manual,299.00,,true,true,,,,active
miamisburg-ohio-1892,,,,,,,,Size,"Large (20⅜ × 24"")",miamisburg-ohio-1892-large,0,,deny,manual,465.00,,true,true,,,,active
middletown-ohio-1885,"Middletown, Ohio (1885)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1885, showcasing the architectural layout and Victorian-era typography of Middletown, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Middletown, 1885, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",middletown-ohio-1885-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/middletown-ohio-1885.jpg,1,"Middletown, Ohio - 1885 Sanborn Fire Insurance Map",active
middletown-ohio-1885,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",middletown-ohio-1885-medium,0,,deny,manual,299.00,,true,true,,,,active
middletown-ohio-1885,,,,,,,,Size,"Large (20⅜ × 24"")",middletown-ohio-1885-large,0,,deny,manual,465.00,,true,true,,,,active
middletown-ohio-1890,"Middletown, Ohio (1890)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1890, showcasing the architectural layout and Victorian-era typography of Middletown, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Middletown, 1890, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",middletown-ohio-1890-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/middletown-ohio-1890.jpg,1,"Middletown, Ohio - 1890 Sanborn Fire Insurance Map",active
middletown-ohio-1890,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",middletown-ohio-1890-medium,0,,deny,manual,299.00,,true,true,,,,active
middletown-ohio-1890,,,,,,,,Size,"Large (20⅜ × 24"")",middletown-ohio-1890-large,0,,deny,manual,465.00,,true,true,,,,active
middletown-ohio-1895,"Middletown, Ohio (1895)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1895, showcasing the architectural layout and Victorian-era typography of Middletown, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Middletown, 1895, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",middletown-ohio-1895-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/middletown-ohio-1895.jpg,1,"Middletown, Ohio - 1895 Sanborn Fire Insurance Map",active
middletown-ohio-1895,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",middletown-ohio-1895-medium,0,,deny,manual,299.00,,true,true,,,,active
middletown-ohio-1895,,,,,,,,Size,"Large (20⅜ × 24"")",middletown-ohio-1895-large,0,,deny,manual,465.00,,true,true,,,,active
middletown-ohio-1901,"Middletown, Ohio (1901)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1901, showcasing the architectural layout and Victorian-era typography of Middletown, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Middletown, 1901, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",middletown-ohio-1901-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/middletown-ohio-1901.jpg,1,"Middletown, Ohio - 1901 Sanborn Fire Insurance Map",active
middletown-ohio-1901,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",middletown-ohio-1901-medium,0,,deny,manual,299.00,,true,true,,,,active
middletown-ohio-1901,,,,,,,,Size,"Large (20⅜ × 24"")",middletown-ohio-1901-large,0,,deny,manual,465.00,,true,true,,,,active
middletown-ohio-1907,"Middletown, Ohio (1907)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1907, showcasing the architectural layout and Victorian-era typography of Middletown, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Middletown, 1907, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",middletown-ohio-1907-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/middletown-ohio-1907.jpg,1,"Middletown, Ohio - 1907 Sanborn Fire Insurance Map",active
middletown-ohio-1907,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",middletown-ohio-1907-medium,0,,deny,manual,299.00,,true,true,,,,active
middletown-ohio-1907,,,,,,,,Size,"Large (20⅜ × 24"")",middletown-ohio-1907-large,0,,deny,manual,465.00,,true,true,,,,active
middletown-ohio-1912,"Middletown, Ohio (1912)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1912, showcasing the architectural layout and Victorian-era typography of Middletown, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Middletown, 1912, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",middletown-ohio-1912-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/middletown-ohio-1912.jpg,1,"Middletown, Ohio - 1912 Sanborn Fire Insurance Map",active
middletown-ohio-1912,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",middletown-ohio-1912-medium,0,,deny,manual,299.00,,true,true,,,,active
middletown-ohio-1912,,,,,,,,Size,"Large (20⅜ × 24"")",middletown-ohio-1912-large,0,,deny,manual,465.00,,true,true,,,,active
middletown-ohio-1921,"Middletown, Ohio (1921)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1921, showcasing the architectural layout and Victorian-era typography of Middletown, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Middletown, 1921, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",middletown-ohio-1921-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/middletown-ohio-1921.jpg,1,"Middletown, Ohio - 1921 Sanborn Fire Insurance Map",active
middletown-ohio-1921,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",middletown-ohio-1921-medium,0,,deny,manual,299.00,,true,true,,,,active
middletown-ohio-1921,,,,,,,,Size,"Large (20⅜ × 24"")",middletown-ohio-1921-large,0,,deny,manual,465.00,,true,true,,,,active
middletown-ohio-1924,"Middletown, Ohio (1924)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1924, showcasing the architectural layout and Victorian-era typography of Middletown, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Middletown, 1924, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",middletown-ohio-1924-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/middletown-ohio-1924.jpg,1,"Middletown, Ohio - 1924 Sanborn Fire Insurance Map",active
middletown-ohio-1924,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",middletown-ohio-1924-medium,0,,deny,manual,299.00,,true,true,,,,active
middletown-ohio-1924,,,,,,,,Size,"Large (20⅜ × 24"")",middletown-ohio-1924-large,0,,deny,manual,465.00,,true,true,,,,active
mount-vernon-ohio-1887,"Mount Vernon, Ohio (1887)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1887, showcasing the architectural layout and Victorian-era typography of Mount Vernon, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Mount Vernon, 1887, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",mount-vernon-ohio-1887-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/mount-vernon-ohio-1887.jpg,1,"Mount Vernon, Ohio - 1887 Sanborn Fire Insurance Map",active
mount-vernon-ohio-1887,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",mount-vernon-ohio-1887-medium,0,,deny,manual,299.00,,true,true,,,,active
mount-vernon-ohio-1887,,,,,,,,Size,"Large (20⅜ × 24"")",mount-vernon-ohio-1887-large,0,,deny,manual,465.00,,true,true,,,,active
mount-vernon-ohio-1892,"Mount Vernon, Ohio (1892)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1892, showcasing the architectural layout and Victorian-era typography of Mount Vernon, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Mount Vernon, 1892, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",mount-vernon-ohio-1892-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/mount-vernon-ohio-1892.jpg,1,"Mount Vernon, Ohio - 1892 Sanborn Fire Insurance Map",active
mount-vernon-ohio-1892,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",mount-vernon-ohio-1892-medium,0,,deny,manual,299.00,,true,true,,,,active
mount-vernon-ohio-1892,,,,,,,,Size,"Large (20⅜ × 24"")",mount-vernon-ohio-1892-large,0,,deny,manual,465.00,,true,true,,,,active
mount-vernon-ohio-1897,"Mount Vernon, Ohio (1897)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1897, showcasing the architectural layout and Victorian-era typography of Mount Vernon, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Mount Vernon, 1897, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",mount-vernon-ohio-1897-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/mount-vernon-ohio-1897.jpg,1,"Mount Vernon, Ohio - 1897 Sanborn Fire Insurance Map",active
mount-vernon-ohio-1897,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",mount-vernon-ohio-1897-medium,0,,deny,manual,299.00,,true,true,,,,active
mount-vernon-ohio-1897,,,,,,,,Size,"Large (20⅜ × 24"")",mount-vernon-ohio-1897-large,0,,deny,manual,465.00,,true,true,,,,active
mount-vernon-ohio-1903,"Mount Vernon, Ohio (1903)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1903, showcasing the architectural layout and Victorian-era typography of Mount Vernon, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Mount Vernon, 1903, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",mount-vernon-ohio-1903-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/mount-vernon-ohio-1903.jpg,1,"Mount Vernon, Ohio - 1903 Sanborn Fire Insurance Map",active
mount-vernon-ohio-1903,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",mount-vernon-ohio-1903-medium,0,,deny,manual,299.00,,true,true,,,,active
mount-vernon-ohio-1903,,,,,,,,Size,"Large (20⅜ × 24"")",mount-vernon-ohio-1903-large,0,,deny,manual,465.00,,true,true,,,,active
mount-vernon-ohio-1907,"Mount Vernon, Ohio (1907)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1907, showcasing the architectural layout and Victorian-era typography of Mount Vernon, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Mount Vernon, 1907, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",mount-vernon-ohio-1907-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/mount-vernon-ohio-1907.jpg,1,"Mount Vernon, Ohio - 1907 Sanborn Fire Insurance Map",active
mount-vernon-ohio-1907,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",mount-vernon-ohio-1907-medium,0,,deny,manual,299.00,,true,true,,,,active
mount-vernon-ohio-1907,,,,,,,,Size,"Large (20⅜ × 24"")",mount-vernon-ohio-1907-large,0,,deny,manual,465.00,,true,true,,,,active
mount-vernon-ohio-1913,"Mount Vernon, Ohio (1913)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1913, showcasing the architectural layout and Victorian-era typography of Mount Vernon, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Mount Vernon, 1913, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",mount-vernon-ohio-1913-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/mount-vernon-ohio-1913.jpg,1,"Mount Vernon, Ohio - 1913 Sanborn Fire Insurance Map",active
mount-vernon-ohio-1913,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",mount-vernon-ohio-1913-medium,0,,deny,manual,299.00,,true,true,,,,active
mount-vernon-ohio-1913,,,,,,,,Size,"Large (20⅜ × 24"")",mount-vernon-ohio-1913-large,0,,deny,manual,465.00,,true,true,,,,active
napoleon-ohio-1910,"Napoleon, Ohio (1910)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1910, showcasing the architectural layout and Victorian-era typography of Napoleon, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Napoleon, 1910, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",napoleon-ohio-1910-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/napoleon-ohio-1910.jpg,1,"Napoleon, Ohio - 1910 Sanborn Fire Insurance Map",active
napoleon-ohio-1910,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",napoleon-ohio-1910-medium,0,,deny,manual,299.00,,true,true,,,,active
napoleon-ohio-1910,,,,,,,,Size,"Large (20⅜ × 24"")",napoleon-ohio-1910-large,0,,deny,manual,465.00,,true,true,,,,active
napoleon-ohio-1916,"Napoleon, Ohio (1916)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1916, showcasing the architectural layout and Victorian-era typography of Napoleon, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Napoleon, 1916, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",napoleon-ohio-1916-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/napoleon-ohio-1916.jpg,1,"Napoleon, Ohio - 1916 Sanborn Fire Insurance Map",active
napoleon-ohio-1916,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",napoleon-ohio-1916-medium,0,,deny,manual,299.00,,true,true,,,,active
napoleon-ohio-1916,,,,,,,,Size,"Large (20⅜ × 24"")",napoleon-ohio-1916-large,0,,deny,manual,465.00,,true,true,,,,active
new-philadelphia-ohio-1910,"New Philadelphia, Ohio (1910)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1910, showcasing the architectural layout and Victorian-era typography of New Philadelphia, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, New Philadelphia, 1910, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",new-philadelphia-ohio-1910-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/new-philadelphia-ohio-1910.jpg,1,"New Philadelphia, Ohio - 1910 Sanborn Fire Insurance Map",active
new-philadelphia-ohio-1910,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",new-philadelphia-ohio-1910-medium,0,,deny,manual,299.00,,true,true,,,,active
new-philadelphia-ohio-1910,,,,,,,,Size,"Large (20⅜ × 24"")",new-philadelphia-ohio-1910-large,0,,deny,manual,465.00,,true,true,,,,active
new-philadelphia-ohio-1926,"New Philadelphia, Ohio (1926)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1926, showcasing the architectural layout and Victorian-era typography of New Philadelphia, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, New Philadelphia, 1926, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",new-philadelphia-ohio-1926-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/new-philadelphia-ohio-1926.jpg,1,"New Philadelphia, Ohio - 1926 Sanborn Fire Insurance Map",active
new-philadelphia-ohio-1926,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",new-philadelphia-ohio-1926-medium,0,,deny,manual,299.00,,true,true,,,,active
new-philadelphia-ohio-1926,,,,,,,,Size,"Large (20⅜ × 24"")",new-philadelphia-ohio-1926-large,0,,deny,manual,465.00,,true,true,,,,active
newark-ohio-1884,"Newark, Ohio (1884)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1884, showcasing the architectural layout and Victorian-era typography of Newark, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Newark, 1884, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",newark-ohio-1884-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/newark-ohio-1884.jpg,1,"Newark, Ohio - 1884 Sanborn Fire Insurance Map",active
newark-ohio-1884,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",newark-ohio-1884-medium,0,,deny,manual,299.00,,true,true,,,,active
newark-ohio-1884,,,,,,,,Size,"Large (20⅜ × 24"")",newark-ohio-1884-large,0,,deny,manual,465.00,,true,true,,,,active
newark-ohio-1889,"Newark, Ohio (1889)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1889, showcasing the architectural layout and Victorian-era typography of Newark, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Newark, 1889, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",newark-ohio-1889-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/newark-ohio-1889.jpg,1,"Newark, Ohio - 1889 Sanborn Fire Insurance Map",active
newark-ohio-1889,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",newark-ohio-1889-medium,0,,deny,manual,299.00,,true,true,,,,active
newark-ohio-1889,,,,,,,,Size,"Large (20⅜ × 24"")",newark-ohio-1889-large,0,,deny,manual,465.00,,true,true,,,,active
newark-ohio-1893,"Newark, Ohio (1893)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1893, showcasing the architectural layout and Victorian-era typography of Newark, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Newark, 1893, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",newark-ohio-1893-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/newark-ohio-1893.jpg,1,"Newark, Ohio - 1893 Sanborn Fire Insurance Map",active
newark-ohio-1893,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",newark-ohio-1893-medium,0,,deny,manual,299.00,,true,true,,,,active
newark-ohio-1893,,,,,,,,Size,"Large (20⅜ × 24"")",newark-ohio-1893-large,0,,deny,manual,465.00,,true,true,,,,active
newark-ohio-1899,"Newark, Ohio (1899)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1899, showcasing the architectural layout and Victorian-era typography of Newark, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Newark, 1899, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",newark-ohio-1899-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/newark-ohio-1899.jpg,1,"Newark, Ohio - 1899 Sanborn Fire Insurance Map",active
newark-ohio-1899,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",newark-ohio-1899-medium,0,,deny,manual,299.00,,true,true,,,,active
newark-ohio-1899,,,,,,,,Size,"Large (20⅜ × 24"")",newark-ohio-1899-large,0,,deny,manual,465.00,,true,true,,,,active
newark-ohio-1905,"Newark, Ohio (1905)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1905, showcasing the architectural layout and Victorian-era typography of Newark, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Newark, 1905, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",newark-ohio-1905-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/newark-ohio-1905.jpg,1,"Newark, Ohio - 1905 Sanborn Fire Insurance Map",active
newark-ohio-1905,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",newark-ohio-1905-medium,0,,deny,manual,299.00,,true,true,,,,active
newark-ohio-1905,,,,,,,,Size,"Large (20⅜ × 24"")",newark-ohio-1905-large,0,,deny,manual,465.00,,true,true,,,,active
newark-ohio-1912,"Newark, Ohio (1912)","<p>A beautifully preserved Sanborn Fire Insurance Map from 1912, showcasing the architectural layout and Victorian-era typography of Newark, Ohio.</p><p>Each print is produced on archival-quality paper and custom framed with a Gallery Natural frame and single mat.</p>",Sanborn Fire Maps,Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork,Framed Print,"Ohio, Newark, 1912, cover, Sanborn Map, Fire Insurance Map, Vintage Map",true,Size,"Small (10⅛ × 12"")",newark-ohio-1912-small,0,,deny,manual,139.00,,true,true,https://pub-23faac8a63b74289910a34142d5d1899.r2.dev/medium/_Ohio/newark-ohio-1912.jpg,1,"Newark, Ohio - 1912 Sanborn Fire Insurance Map",active
newark-ohio-1912,,,,,,,,Size,"Medium (15³⁄₁₆ × 18"")",newark-ohio-1912-medium,0,,deny,manual,299.00,,true,true,,,,active
newark-ohio-1912,,,,,,,,Size,"Large (20⅜ × 24"")",newark-ohio-1912-large,0,,deny,manual,465.00,,true,true,,,,active
